label,query,subcategory,exact_name,name_contains,district,aliases_en,aliases_zh,append_to,limit,enabled
WM HOTEL,WM HOTEL,hotel,WM HOTEL,,,,,,1,true
丹木町酒店,丹木町酒店,hotel,丹木町酒店,,,,,,1,true
九龍海逸君綽酒店,九龍海逸君綽酒店,hotel,九龍海逸君綽酒店,,,,,,1,true
九龍酒店,九龍酒店,hotel,九龍酒店,,,,,,1,true
伯惠酒店,伯惠酒店,hotel,伯惠酒店,,,,,,1,true
六國酒店,六國酒店,hotel,六國酒店,,,,,,1,true
北角M1酒店,北角M1酒店,hotel,北角M1酒店,,,,,,1,true
半島酒店,半島酒店,hotel,半島酒店,,,,,,1,true
南洋酒店,南洋酒店,hotel,南洋酒店,,,,,,1,true
合和酒店,合和酒店,hotel,合和酒店,,,,,,1,true
名迪港島酒店,名迪港島酒店,hotel,名迪港島酒店,,,,,,1,true
君儷酒店,君儷酒店,hotel,君儷酒店,,,,,,1,true
君怡酒店,君怡酒店,hotel,君怡酒店,,,,,,1,true
君立酒店,君立酒店,hotel,君立酒店,,,,,,1,true
嘉融酒店,嘉融酒店,hotel,嘉融酒店,,,,,,1,true
城市花園酒店,城市花園酒店,hotel,城市花園酒店,,,,,,1,true
城木酒店 (紅磡),城木酒店 (紅磡),hotel,城木酒店 (紅磡),,,,,,1,true
奧斯酒店,奧斯酒店,hotel,奧斯酒店,,,,,,1,true
富麗宮賓館,富麗宮賓館,hotel,富麗宮賓館,,,,,,1,true
尚豪酒店,尚豪酒店,hotel,尚豪酒店,,,,,,1,true
工業家酒店,工業家酒店,hotel,工業家酒店,,,,,,1,true
帝國酒店,帝國酒店,hotel,帝國酒店,,,,,,1,true
帝景酒店,帝景酒店,hotel,帝景酒店,,,,,,1,true
帝苑酒店,帝苑酒店,hotel,帝苑酒店,,,,,,1,true
帝逸酒店,帝逸酒店,hotel,帝逸酒店,,,,,,1,true
帝都酒店,帝都酒店,hotel,帝都酒店,,,,,,1,true
康境酒店,康境酒店,hotel,康境酒店,,,,,,1,true
彌敦酒店,彌敦酒店,hotel,彌敦酒店,,,,,,1,true
彩鴻酒店,彩鴻酒店,hotel,彩鴻酒店,,,,,,1,true
怡景酒店,怡景酒店,hotel,怡景酒店,,,,,,1,true
悅來酒店,悅來酒店,hotel,悅來酒店,,,,,,1,true
悅品度假酒店．屯門,悅品度假酒店．屯門,hotel,悅品度假酒店．屯門,,,,,,1,true
悅品酒店．荃灣,悅品酒店．荃灣,hotel,悅品酒店．荃灣,,,,,,1,true
愛得甫酒店,愛得甫酒店,hotel,愛得甫酒店,,,,,,1,true
新旺角賓館,新旺角賓館,hotel,新旺角賓館,,,,,,1,true
新永春賓館,新永春賓館,hotel,新永春賓館,,,,,,1,true
新永盛行賓館,新永盛行賓館,hotel,新永盛行賓館,,,,,,1,true
新泰安賓館,新泰安賓館,hotel,新泰安賓館,,,,,,1,true
新港酒店,新港酒店,hotel,新港酒店,,,,,,1,true
旭逸酒店．荃灣,旭逸酒店．荃灣,hotel,旭逸酒店．荃灣,,,,,,1,true
AMERSHAM ESTATE,AMERSHAM ESTATE,housingEstate,AMERSHAM ESTATE,,,,,,1,true
Cullinan Harbour Mansion 1,Cullinan Harbour Mansion 1,housingEstate,Cullinan Harbour Mansion 1,,,,,,1,true
Cullinan Harbour Mansion 2,Cullinan Harbour Mansion 2,housingEstate,Cullinan Harbour Mansion 2,,,,,,1,true
Estate Management Office,Estate Management Office,housingEstate,Estate Management Office,,,,,,1,true
"FUSION 杏花新城, 杏花邨","FUSION 杏花新城, 杏花邨",housingEstate,"FUSION 杏花新城, 杏花邨",,,,,,1,true
Vango-上水翠麗花園,Vango-上水翠麗花園,housingEstate,Vango-上水翠麗花園,,,,,,1,true
Villa Alfavista Villa No 1,Villa Alfavista Villa No 1,housingEstate,Villa Alfavista Villa No 1,,,,,,1,true
Villa Alfavista Villa No 2,Villa Alfavista Villa No 2,housingEstate,Villa Alfavista Villa No 2,,,,,,1,true
Villa Alfavista Villa No 3,Villa Alfavista Villa No 3,housingEstate,Villa Alfavista Villa No 3,,,,,,1,true
Villa Alfavista Villa No 4,Villa Alfavista Villa No 4,housingEstate,Villa Alfavista Villa No 4,,,,,,1,true
Villa Alfavista Villa No 5,Villa Alfavista Villa No 5,housingEstate,Villa Alfavista Villa No 5,,,,,,1,true
Villa Alfavista Villa No 6,Villa Alfavista Villa No 6,housingEstate,Villa Alfavista Villa No 6,,,,,,1,true
Villa Alfavista Villa No 7,Villa Alfavista Villa No 7,housingEstate,Villa Alfavista Villa No 7,,,,,,1,true
三號碼頭花園,三號碼頭花園,housingEstate,三號碼頭花園,,,,,,1,true
三號花園,三號花園,housingEstate,三號花園,,,,,,1,true
上村公園,上村公園,housingEstate,上村公園,,,,,,1,true
上真閣,上真閣,housingEstate,上真閣,,,,,,1,true
下灣村籃球場,下灣村籃球場,housingEstate,下灣村籃球場,,,,,,1,true
世紀村,世紀村,housingEstate,世紀村,,,,,,1,true
中旅閣,中旅閣,housingEstate,中旅閣,,,,,,1,true
主恩軒,主恩軒,housingEstate,主恩軒,,,,,,1,true
九龍城綜合家居照顧服務隊,九龍城綜合家居照顧服務隊,housingEstate,九龍城綜合家居照顧服務隊,,,,,,1,true
二東山觀景台,二東山觀景台,housingEstate,二東山觀景台,,,,,,1,true
二號碼頭花園,二號碼頭花園,housingEstate,二號碼頭花園,,,,,,1,true
亮賢居,亮賢居,housingEstate,亮賢居,,,,,,1,true
俊宏軒第九座,俊宏軒第九座,housingEstate,俊宏軒第九座,,,,,,1,true
倚濤軒,倚濤軒,housingEstate,倚濤軒,,,,,,1,true
倚濤軒第9座,倚濤軒第9座,housingEstate,倚濤軒第9座,,,,,,1,true
倚翠軒,倚翠軒,housingEstate,倚翠軒,,,,,,1,true
偉業花園,偉業花園,housingEstate,偉業花園,,,,,,1,true
健明邨,健明邨,housingEstate,健明邨,,,,,,1,true
傲林軒,傲林軒,housingEstate,傲林軒,,,,,,1,true
元崗村,元崗村,housingEstate,元崗村,,,,,,1,true
元州邨,元州邨,housingEstate,元州邨,,,,,,1,true
元州邨元智樓,元州邨元智樓,housingEstate,元州邨元智樓,,,,,,1,true
元州邨元樂樓,元州邨元樂樓,housingEstate,元州邨元樂樓,,,,,,1,true
元州邨元謙樓,元州邨元謙樓,housingEstate,元州邨元謙樓,,,,,,1,true
兆輝軒,兆輝軒,housingEstate,兆輝軒,,,,,,1,true
全麗居,全麗居,housingEstate,全麗居,,,,,,1,true
公爵閣,公爵閣,housingEstate,公爵閣,,,,,,1,true
冠峰臺,冠峰臺,housingEstate,冠峰臺,,,,,,1,true
凱苑,凱苑,housingEstate,凱苑,,,,,,1,true
凱驊軒,凱驊軒,housingEstate,凱驊軒,,,,,,1,true
創業花園,創業花園,housingEstate,創業花園,,,,,,1,true
創福苑,創福苑,housingEstate,創福苑,,,,,,1,true
加州花園住客俱樂部,加州花園住客俱樂部,housingEstate,加州花園住客俱樂部,,,,,,1,true
勝意花園,勝意花園,housingEstate,勝意花園,,,,,,1,true
北角海濱花園(一期),北角海濱花園(一期),housingEstate,北角海濱花園(一期),,,,,,1,true
半山花園,半山花園,housingEstate,半山花園,,,,,,1,true
南山花園,南山花園,housingEstate,南山花園,,,,,,1,true
南山觀景台,南山觀景台,housingEstate,南山觀景台,,,,,,1,true
南苑,南苑,housingEstate,南苑,,,,,,1,true
博文閣,博文閣,housingEstate,博文閣,,,,,,1,true
博文閣A座,博文閣A座,housingEstate,博文閣A座,,,,,,1,true
博文閣B座,博文閣B座,housingEstate,博文閣B座,,,,,,1,true
及時居,及時居,housingEstate,及時居,,,,,,1,true
友愛邨,友愛邨,housingEstate,友愛邨,,,,,,1,true
友熹花園,友熹花園,housingEstate,友熹花園,,,,,,1,true
吐露港花園,吐露港花園,housingEstate,吐露港花園,,,,,,1,true
和記新邨,和記新邨,housingEstate,和記新邨,,,,,,1,true
啓田邨,啓田邨,housingEstate,啓田邨,,,,,,1,true
啓軒,啓軒,housingEstate,啓軒,,,,,,1,true
善明邨,善明邨,housingEstate,善明邨,,,,,,1,true
喇沙閣,喇沙閣,housingEstate,喇沙閣,,,,,,1,true
喬苑,喬苑,housingEstate,喬苑,,,,,,1,true
嘉倫閣,嘉倫閣,housingEstate,嘉倫閣,,,,,,1,true
嘉宜居,嘉宜居,housingEstate,嘉宜居,,,,,,1,true
嘉富苑,嘉富苑,housingEstate,嘉富苑,,,,,,1,true
嘉崙臺,嘉崙臺,housingEstate,嘉崙臺,,,,,,1,true
嘉景臺,嘉景臺,housingEstate,嘉景臺,,,,,,1,true
嘉暉臺,嘉暉臺,housingEstate,嘉暉臺,,,,,,1,true
嘉林閣,嘉林閣,housingEstate,嘉林閣,,,,,,1,true
嘉樂苑,嘉樂苑,housingEstate,嘉樂苑,,,,,,1,true
嘉樂閣,嘉樂閣,housingEstate,嘉樂閣,,,,,,1,true
嘉皇臺,嘉皇臺,housingEstate,嘉皇臺,,,,,,1,true
嘉福苑,嘉福苑,housingEstate,嘉福苑,,,,,,1,true
嘉美閣,嘉美閣,housingEstate,嘉美閣,,,,,,1,true
嘉芙花園,嘉芙花園,housingEstate,嘉芙花園,,,,,,1,true
嘉苑,嘉苑,housingEstate,嘉苑,,,,,,1,true
嘉華苑,嘉華苑,housingEstate,嘉華苑,,,,,,1,true
嘉蘭閣,嘉蘭閣,housingEstate,嘉蘭閣,,,,,,1,true
嘉裕閣,嘉裕閣,housingEstate,嘉裕閣,,,,,,1,true
嘉豪軒,嘉豪軒,housingEstate,嘉豪軒,,,,,,1,true
嘉雲閣,嘉雲閣,housingEstate,嘉雲閣,,,,,,1,true
嘉鳴閣,嘉鳴閣,housingEstate,嘉鳴閣,,,,,,1,true
嘉麗苑,嘉麗苑,housingEstate,嘉麗苑,,,,,,1,true
嘉麟閣,嘉麟閣,housingEstate,嘉麟閣,,,,,,1,true
國苑,國苑,housingEstate,國苑,,,,,,1,true
團圓閣,團圓閣,housingEstate,團圓閣,,,,,,1,true
地藏閣,地藏閣,housingEstate,地藏閣,,,,,,1,true
坑口花園,坑口花園,housingEstate,坑口花園,,,,,,1,true
坪朗花園,坪朗花園,housingEstate,坪朗花園,,,,,,1,true
培澤軒,培澤軒,housingEstate,培澤軒,,,,,,1,true
堅麗閣,堅麗閣,housingEstate,堅麗閣,,,,,,1,true
塘坊村,塘坊村,housingEstate,塘坊村,,,,,,1,true
夏蕙台,夏蕙台,housingEstate,夏蕙台,,,,,,1,true
大元村,大元村,housingEstate,大元村,,,,,,1,true
大元邨泰樂樓,大元邨泰樂樓,housingEstate,大元邨泰樂樓,,,,,,1,true
大元邨泰民樓,大元邨泰民樓,housingEstate,大元邨泰民樓,,,,,,1,true
大同新邨,大同新邨,housingEstate,大同新邨,,,,,,1,true
大坑東邨東健樓,大坑東邨東健樓,housingEstate,大坑東邨東健樓,,,,,,1,true
大坑東邨東輝樓,大坑東邨東輝樓,housingEstate,大坑東邨東輝樓,,,,,,1,true
大坑東邨東龍樓,大坑東邨東龍樓,housingEstate,大坑東邨東龍樓,,,,,,1,true
大坑邨,大坑邨,housingEstate,大坑邨,,,,,,1,true
大寶閣,大寶閣,housingEstate,大寶閣,,,,,,1,true
大興邨,大興邨,housingEstate,大興邨,,,,,,1,true
大菜園花園,大菜園花園,housingEstate,大菜園花園,,,,,,1,true
大鵬花園,大鵬花園,housingEstate,大鵬花園,,,,,,1,true
天佑居,天佑居,housingEstate,天佑居,,,,,,1,true
天恩邨,天恩邨,housingEstate,天恩邨,,,,,,1,true
天慈花園,天慈花園,housingEstate,天慈花園,,,,,,1,true
天晴邨,天晴邨,housingEstate,天晴邨,,,,,,1,true
天豪花園,天豪花園,housingEstate,天豪花園,,,,,,1,true
好利閣,好利閣,housingEstate,好利閣,,,,,,1,true
好時花園,好時花園,housingEstate,好時花園,,,,,,1,true
威利閣,威利閣,housingEstate,威利閣,,,,,,1,true
安居花園,安居花園,housingEstate,安居花園,,,,,,1,true
安怡花園,安怡花園,housingEstate,安怡花園,,,,,,1,true
安田邨,安田邨,housingEstate,安田邨,,,,,,1,true
安苑,安苑,housingEstate,安苑,,,,,,1,true
宏德居,宏德居,housingEstate,宏德居,,,,,,1,true
宏潤軒,宏潤軒,housingEstate,宏潤軒,,,,,,1,true
容廷軒,容廷軒,housingEstate,容廷軒,,,,,,1,true
富威閣,富威閣,housingEstate,富威閣,,,,,,1,true
富寶閣,富寶閣,housingEstate,富寶閣,,,,,,1,true
富山邨富仁樓,富山邨富仁樓,housingEstate,富山邨富仁樓,,,,,,1,true
富山邨富暉樓,富山邨富暉樓,housingEstate,富山邨富暉樓,,,,,,1,true
富景臺,富景臺,housingEstate,富景臺,,,,,,1,true
富景閣,富景閣,housingEstate,富景閣,,,,,,1,true
富東邨,富東邨,housingEstate,富東邨,,,,,,1,true
富東邨東盛樓,富東邨東盛樓,housingEstate,富東邨東盛樓,,,,,,1,true
富澍花園,富澍花園,housingEstate,富澍花園,,,,,,1,true
富澤軒,富澤軒,housingEstate,富澤軒,,,,,,1,true
富盈閣,富盈閣,housingEstate,富盈閣,,,,,,1,true
富華花園,富華花園,housingEstate,富華花園,,,,,,1,true
富華閣,富華閣,housingEstate,富華閣,,,,,,1,true
富麗苑,富麗苑,housingEstate,富麗苑,,,,,,1,true
寶倫花園,寶倫花園,housingEstate,寶倫花園,,,,,,1,true
寶城閣,寶城閣,housingEstate,寶城閣,,,,,,1,true
寶峰閣,寶峰閣,housingEstate,寶峰閣,,,,,,1,true
寶恒苑,寶恒苑,housingEstate,寶恒苑,,,,,,1,true
寶新閣,寶新閣,housingEstate,寶新閣,,,,,,1,true
寶晶閣,寶晶閣,housingEstate,寶晶閣,,,,,,1,true
寶珊閣,寶珊閣,housingEstate,寶珊閣,,,,,,1,true
寶瑜閣,寶瑜閣,housingEstate,寶瑜閣,,,,,,1,true
寶苑,寶苑,housingEstate,寶苑,,,,,,1,true
寶華閣,寶華閣,housingEstate,寶華閣,,,,,,1,true
寶閣,寶閣,housingEstate,寶閣,,,,,,1,true
寶馬臺,寶馬臺,housingEstate,寶馬臺,,,,,,1,true
居賢坊,居賢坊,housingEstate,居賢坊,,,,,,1,true
屏湖花園,屏湖花園,housingEstate,屏湖花園,,,,,,1,true
山景閣,山景閣,housingEstate,山景閣,,,,,,1,true
山頂凌霄閣,山頂凌霄閣,housingEstate,山頂凌霄閣,,,,,,1,true
山頂花園,山頂花園,housingEstate,山頂花園,,,,,,1,true
峰林軒,峰林軒,housingEstate,峰林軒,,,,,,1,true
峰華邨,峰華邨,housingEstate,峰華邨,,,,,,1,true
峰華閣,峰華閣,housingEstate,峰華閣,,,,,,1,true
崇新閣,崇新閣,housingEstate,崇新閣,,,,,,1,true
巴芬閣,巴芬閣,housingEstate,巴芬閣,,,,,,1,true
帝濤居,帝濤居,housingEstate,帝濤居,,,,,,1,true
幸福閣,幸福閣,housingEstate,幸福閣,,,,,,1,true
康樂園鄉村俱樂部,康樂園鄉村俱樂部,housingEstate,康樂園鄉村俱樂部,,,,,,1,true
康苑,康苑,housingEstate,康苑,,,,,,1,true
廣田邨,廣田邨,housingEstate,廣田邨,,,,,,1,true
彩盈邨,彩盈邨,housingEstate,彩盈邨,,,,,,1,true
彩石邨,彩石邨,housingEstate,彩石邨,,,,,,1,true
彩虹邨,彩虹邨,housingEstate,彩虹邨,,,,,,1,true
彩雲邨,彩雲邨,housingEstate,彩雲邨,,,,,,1,true
彩頤居喜福會,彩頤居喜福會,housingEstate,彩頤居喜福會,,,,,,1,true
御亭軒,御亭軒,housingEstate,御亭軒,,,,,,1,true
御景軒,御景軒,housingEstate,御景軒,,,,,,1,true
御花園,御花園,housingEstate,御花園,,,,,,1,true
德光閣,德光閣,housingEstate,德光閣,,,,,,1,true
德麗閣,德麗閣,housingEstate,德麗閣,,,,,,1,true
怡和苑,怡和苑,housingEstate,怡和苑,,,,,,1,true
怡庭花園,怡庭花園,housingEstate,怡庭花園,,,,,,1,true
怡康花園,怡康花園,housingEstate,怡康花園,,,,,,1,true
怡康閣,怡康閣,housingEstate,怡康閣,,,,,,1,true
怡情閣,怡情閣,housingEstate,怡情閣,,,,,,1,true
恆昌花園第九座,恆昌花園第九座,housingEstate,恆昌花園第九座,,,,,,1,true
愉寧苑,愉寧苑,housingEstate,愉寧苑,,,,,,1,true
愉景灣康慧台,愉景灣康慧台,housingEstate,愉景灣康慧台,,,,,,1,true
愉景灣明翠台,愉景灣明翠台,housingEstate,愉景灣明翠台,,,,,,1,true
愉景灣海堤居,愉景灣海堤居,housingEstate,愉景灣海堤居,,,,,,1,true
愉景灣海寧居,愉景灣海寧居,housingEstate,愉景灣海寧居,,,,,,1,true
愉景灣海藍居,愉景灣海藍居,housingEstate,愉景灣海藍居,,,,,,1,true
愉景灣碧濤村,愉景灣碧濤村,housingEstate,愉景灣碧濤村,,,,,,1,true
愉景灣蔚陽村,愉景灣蔚陽村,housingEstate,愉景灣蔚陽村,,,,,,1,true
愛琴苑,愛琴苑,housingEstate,愛琴苑,,,,,,1,true
慈航閣,慈航閣,housingEstate,慈航閣,,,,,,1,true
慧雅閣A座,慧雅閣A座,housingEstate,慧雅閣A座,,,,,,1,true
慧雅閣B座,慧雅閣B座,housingEstate,慧雅閣B座,,,,,,1,true
慧雅閣C座,慧雅閣C座,housingEstate,慧雅閣C座,,,,,,1,true
振興新村9座,振興新村9座,housingEstate,振興新村9座,,,,,,1,true
改善家居及社區照顧服務(九龍城),改善家居及社區照顧服務(九龍城),housingEstate,改善家居及社區照顧服務(九龍城),,,,,,1,true
敍軒閣,敍軒閣,housingEstate,敍軒閣,,,,,,1,true
文祺閣,文祺閣,housingEstate,文祺閣,,,,,,1,true
文翠閣,文翠閣,housingEstate,文翠閣,,,,,,1,true
文苑,文苑,housingEstate,文苑,,,,,,1,true
斌勝花苑九座,斌勝花苑九座,housingEstate,斌勝花苑九座,,,,,,1,true
新力臺,新力臺,housingEstate,新力臺,,,,,,1,true
新安居,新安居,housingEstate,新安居,,,,,,1,true
新村,新村,housingEstate,新村,,,,,,1,true
新生新村,新生新村,housingEstate,新生新村,,,,,,1,true
新翠邨新芳樓A,新翠邨新芳樓A,housingEstate,新翠邨新芳樓A,,,,,,1,true
新雅閣,新雅閣,housingEstate,新雅閣,,,,,,1,true
新餘邨,新餘邨,housingEstate,新餘邨,,,,,,1,true
新麗花園,新麗花園,housingEstate,新麗花園,,,,,,1,true
早禾居會所,早禾居會所,housingEstate,早禾居會所,,,,,,1,true
昌秀花園,昌秀花園,housingEstate,昌秀花園,,,,,,1,true
昌麗閣,昌麗閣,housingEstate,昌麗閣,,,,,,1,true
明明閣,明明閣,housingEstate,明明閣,,,,,,1,true
CHARTER CLUB,CHARTER CLUB,majorDestination,CHARTER CLUB,,,,,,1,true
City super-啟德 – AIRSIDE,City super-啟德 – AIRSIDE,majorDestination,City super-啟德 – AIRSIDE,,,,,,1,true
CLUB 8,CLUB 8,majorDestination,CLUB 8,,,,,,1,true
CLUB 88,CLUB 88,majorDestination,CLUB 88,,,,,,1,true
CLUB ARIA,CLUB ARIA,majorDestination,CLUB ARIA,,,,,,1,true
CLUB ARNO,CLUB ARNO,majorDestination,CLUB ARNO,,,,,,1,true
CLUB BLOSSOM,CLUB BLOSSOM,majorDestination,CLUB BLOSSOM,,,,,,1,true
CLUB BRIO,CLUB BRIO,majorDestination,CLUB BRIO,,,,,,1,true
CLUB DRAGONS,CLUB DRAGONS,majorDestination,CLUB DRAGONS,,,,,,1,true
CLUB EPIC,CLUB EPIC,majorDestination,CLUB EPIC,,,,,,1,true
CLUB ESPLANADA,CLUB ESPLANADA,majorDestination,CLUB ESPLANADA,,,,,,1,true
CLUB GARDA,CLUB GARDA,majorDestination,CLUB GARDA,,,,,,1,true
CLUB INDIGO,CLUB INDIGO,majorDestination,CLUB INDIGO,,,,,,1,true
CLUB INNOVALE,CLUB INNOVALE,majorDestination,CLUB INNOVALE,,,,,,1,true
CLUB KOKO,CLUB KOKO,majorDestination,CLUB KOKO,,,,,,1,true
CLUB LE PONT,CLUB LE PONT,majorDestination,CLUB LE PONT,,,,,,1,true
CLUB LORIENT,CLUB LORIENT,majorDestination,CLUB LORIENT,,,,,,1,true
CLUB MARINELLA,CLUB MARINELLA,majorDestination,CLUB MARINELLA,,,,,,1,true
CLUB MAX,CLUB MAX,majorDestination,CLUB MAX,,,,,,1,true
